location_id,location_name,category,multi_labels,avg_sentimen_skor,total_ulasan,sentimen_label_lokasi,latitude,longitude,price_min,price_max,jam_buka,jam_tutup,estimasi_durasi_menit,deskripsi_google,price_type,subcategory,tags_sintetis,jam_buka_weekday,jam_tutup_weekday,jam_buka_weekend,jam_tutup_weekend,sumber_deskripsi,sumber_jam,status_deskripsi,status_jam,catatan_jam,avg_rating,ulasan_positif,ulasan_negatif,primary_intent,core_labels,secondary_labels,avoid_labels,label_confidence,needs_manual_review,review_reason,label_reason,label_scores_json,label_source,review_status,manual_primary_intent,manual_core_labels,manual_secondary_labels,manual_avoid_labels,final_primary_intent,final_core_labels,final_secondary_labels,final_avoid_labels,curation_action,display_status,is_active_verified,manual_review_confidence,curation_note,final_label_source,price_verified,night_verified,indoor_verified,child_friendly_verified,qa_flag_reason,parking_verified,wheelchair_accessible_verified,toilet_verified,mushola_verified,pet_friendly_verified,open_24h_verified,crowd_level,shopping_subtype,coordinate_verified,distance_from_alun_alun_km,coordinate_audit_reason,safety_verified,sentiment_score,sentiment_model_source,sentiment_model_version,sentiment_available,media_available,media_image_url,media_destination_url,media_website,media_source,media_place_id,media_match_title,media_match_score,media_match_method,media_audit_status,media_audit_note
LOC-124,Museum Barli,Tempat Belajar,"['Ramah Anak', 'Spot Foto', 'Edukasi', 'Kuliner', 'Santai/Healing']",0.7777777777777778,9.0,Sangat Positif,-6.8783934,107.5875219,25000,25000,10:00,17:00,90,"Koleksi lukisan & pahatan pribadi karya seniman lokal, serta kafe & restoran trendi.",Per Orang,Tempat edukasi,"Wisata, Umum, Menarik",10:00,17:00,10:00,17:00,internet_research_verified,internet_research_verified,filled_from_reliable_source,general_schedule_used_for_both,Jadwal umum digunakan untuk weekday dan weekend.,4.555555555555555,8.0,1.0,Edukasi,Edukasi,Indoor,Alam;Belanja;Kuliner;Petualangan,0.986,False,,Edukasi: category=Tempat Belajar (+5) | subcategory keyword: edukasi (+1.2) | name keyword: museum (+0.6) || Indoor: category=Tempat Belajar (+2) | name keyword: museum (+0.6),"{""Alam"": -2.5, ""Belanja"": -2.0, ""Edukasi"": 7.8, ""Indoor"": 2.6, ""Keluarga"": 1.0, ""Kuliner"": 1.0, ""Ramah Anak"": 0.25, ""Santai/Healing"": 0.25, ""Spot Foto"": 0.25}",auto_rule_v1,auto_approved,,,,,Edukasi,Edukasi,Indoor,Alam;Belanja;Kuliner;Petualangan,keep,active_candidate,,,,auto_rule_v1,True,False,True,False,,False,False,False,False,False,False,unknown,,True,5.28,,False,0.7777777777777778,tfidf_linearsvc,run_nlp_pipeline_v2,True,True,https://lh3.googleusercontent.com/gps-cs-s/APNQkAG4KqZNhTlGTX4ej1upGlR2TIG03kHEqF9jmleMXo9nFJmOF3XRAqzt_5JwqiJsdwSilAj8Y0iITh8BPWaD2jmluGcszeFOa1VHdew4c9SU2OdWX02retzKdNPrBhDHAD7fR0kz=w408-h272-k-no,https://www.google.com/maps/search/?api=1&query=Museum%20Barli&query_place_id=ChIJu3wt5o_maC4RcGMgJN_0k00,,google_maps_extractor_2026_05_19,,Museum Barli,1.0,exact_normalized_title,accepted,Exact normalized title match.
LOC-125,Wot Batu,Tempat Seni,"['Alam', 'Spot Foto', 'Edukasi', 'Kuliner', 'Santai/Healing']",0.903846153846154,52.0,Sangat Positif,-6.8585391,107.6366148,50000,50000,10:00,16:30,90,Museum outdoor dengan taman Jepang & patung batu besar di lingkungan tenang.,Per Orang,Instalasi seni,"Edukasi, Sejarah, Budaya, Indoor",Tutup,Tutup,Tutup,Tutup,internet_research_verified,internet_research_verified,filled_from_reliable_source,general_schedule_used_for_both,Jadwal umum digunakan untuk weekday dan weekend.,4.75,49.0,2.0,Budaya,Budaya;Edukasi;Spot Foto,Santai/Healing;Indoor;Outdoor,Alam;Belanja,0.705,False,,"Budaya: category=Tempat Seni (+4) | subcategory keyword: seni (+1.2) | tags keyword: budaya (+1.05) || Edukasi: category=Tempat Seni (+1.5) | tags keyword: edukasi, sejarah (+2.1) | description keyword: museum (+0.75) || Spot Foto: category=Tempat Seni (+2) | old multi_labels=Spot Foto (+1) || Santai/Healing: description keyword: tenang, taman (+1.5) | old multi_labels=Santai/Healing (+1) || Indoor: category=Tempat Seni (+1) | tags keyword: indoor (+1.05) | description keyword: museum (+0.75) || Outdoor: description keyword: outdoor, taman (+1.5)","{""Alam"": -2.25, ""Belanja"": -2.0, ""Budaya"": 6.25, ""Edukasi"": 5.35, ""Indoor"": 2.8, ""Kuliner"": -1.25, ""Outdoor"": 1.5, ""Santai/Healing"": 2.5, ""Sejarah"": 1.05, ""Spot Foto"": 3.0}",auto_rule_v1,auto_approved,,,,,Budaya,Budaya;Edukasi;Spot Foto,Santai/Healing;Indoor;Outdoor,Alam;Belanja,keep,active_candidate,,,,auto_rule_v1,True,False,True,False,,False,False,False,False,False,False,low,,True,7.75,,True,0.903846153846154,tfidf_linearsvc,run_nlp_pipeline_v2,True,True,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEi1HTaDUedO5oMxhh2Wa25ijAWr_Kzw5sEQvG--mPRRJs8tvS_pKGPaa9Rx-Tw09KKCygVYSIqIuMsEZQhWTZ9HHmCBMWXNagawi2VVM8BpYsGg7xBHZkRKXrUWb73dD0cQEGR=w426-h240-k-no,https://www.google.com/maps/search/?api=1&query=Wot%20Batu&query_place_id=ChIJfUpUnjvnaC4RvuXJAgevtS8,http://www.wotbatu.id/,google_maps_extractor_2026_05_19,,Wot Batu,1.0,exact_normalized_title,accepted,Exact normalized title match.
LOC-126,Lawangwangi Creative Space,Tempat Seni,"['Alam', 'Spot Foto', 'Kuliner', 'Santai/Healing']",0.9464285714285714,560.0,Sangat Positif,-6.8476429,107.6275129,25000,200000,12:00,20:00,90,"Galeri seni kontemporer, ruang kreativitas & kafe dengan area duduk indoor/outdoor & pemandangan yang indah.",Per Orang,Ruang kreatif,"Edukasi, Sejarah, Budaya, Indoor",12:00,20:00,10:00,21:00,internet_research_verified,internet_research_verified,filled_from_reliable_source,verified,"Jadwal weekday dan weekend berbeda, keduanya terisi dari sumber.",4.776785714285714,543.0,13.0,Budaya,Budaya;Spot Foto;Edukasi,Santai/Healing;Indoor;Malam,Belanja,0.884,False,,"Budaya: category=Tempat Seni (+4) | tags keyword: budaya (+1.05) | description keyword: seni, galeri (+1.5) || Spot Foto: category=Tempat Seni (+2) | description keyword: pemandangan (+0.75) | old multi_labels=Spot Foto (+1) || Edukasi: category=Tempat Seni (+1.5) | tags keyword: edukasi, sejarah (+2.1) || Santai/Healing: description keyword: pemandangan (+0.75) | old multi_labels=Santai/Healing (+1) || Indoor: category=Tempat Seni (+1) | tags keyword: indoor (+1.05) | description keyword: indoor, galeri (+1.5) || Malam: opening hours support night visit (+1.5)","{""Alam"": -0.75, ""Belanja"": -2.0, ""Budaya"": 6.55, ""Edukasi"": 3.6, ""Indoor"": 3.55, ""Kuliner"": 0.25, ""Malam"": 1.5, ""Outdoor"": 0.75, ""Santai/Healing"": 1.75, ""Sejarah"": 1.05, ""Spot Foto"": 3.75}",auto_rule_v1,auto_approved,,,,,Budaya,Budaya;Spot Foto;Edukasi,Santai/Healing;Indoor;Malam,Belanja,keep,active_candidate,,,,auto_rule_v1,True,True,True,False,,False,False,False,False,False,False,unknown,,True,8.55,,False,0.9464285714285714,tfidf_linearsvc,run_nlp_pipeline_v2,True,True,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEZhbf3kBCMV8UOINkrMaxUKIeX9S3AwNEmnmYq0NGeM_VJKc4Smvw3t2gJUL14NrEranz2EVqGJNRToxpJE0K5uE2JcFLeZBR-en7LL9pRj8FSqSplsUH3cRDw0LNthdoo5XbLtg=w408-h271-k-no,https://www.google.com/maps/search/?api=1&query=Lawangwangi%20Creative%20Space&query_place_id=ChIJQ6CsgSznaC4RN_gMkXSo6Gw,https://www.artsociates.com/,google_maps_extractor_2026_05_19,,Lawangwangi Creative Space,1.0,exact_normalized_title,accepted,Exact normalized title match.
LOC-127,Sarae Hills,Rekreasi Keluarga,"['Alam', 'Ramah Anak', 'Spot Foto', 'Kuliner']",0.5,46.0,Positif,-6.8436646,107.6242395,35000,35000,08:00,18:00,180,Sarae Hills di Lembang adalah destinasi wisata bertema keliling dunia yang menampilkan replika bangunan ikonik internasional seperti Menara Eiffel dan Sphinx dengan kafe panorama perbukitan.,Per Orang,Taman rekreasi tematik,"Keluarga, Anak-anak, Wahana, Seru",09:00,17:00,09:00,18:00,internet_research_verified,internet_research_verified,filled_from_reliable_source,verified,"Jadwal weekday dan weekend berbeda, keduanya terisi dari sumber.",4.021739130434782,33.0,10.0,Keluarga,Keluarga;Kuliner;Alam,Ramah Anak;Spot Foto,Belanja,1.0,False,,"Keluarga: category=Rekreasi Keluarga (+4.5) | tags keyword: keluarga, anak, anak-anak, wahana (+4.2) || Kuliner: description keyword: kafe (+0.75) | old multi_labels=Kuliner (+1) | family attraction with explicit culinary evidence (+2.5) || Alam: description keyword: panorama (+0.75) | old multi_labels=Alam (+1) | family attraction with explicit nature evidence (+2) || Ramah Anak: category=Rekreasi Keluarga (+2.5) | tags keyword: anak, anak-anak (+2.1) | old multi_labels=Ramah Anak (+1) || Spot Foto: description keyword: panorama, ikonik (+1.5) | old multi_labels=Spot Foto (+1)","{""Alam"": 3.75, ""Belanja"": -2.0, ""Keluarga"": 8.7, ""Kuliner"": 4.25, ""Outdoor"": 1.2, ""Ramah Anak"": 5.6, ""Santai/Healing"": 1.2, ""Spot Foto"": 2.5}",auto_rule_v1,auto_approved,,,,,Keluarga,Keluarga;Kuliner;Alam,Ramah Anak;Spot Foto,Belanja,keep,active_candidate,,,"Updated master status/facility 2026-05-27; facility_status=lengkap; facility_evidence=ringkasan_agent_belum_url_per_baris; facilities=Area Parkir, Toilet, Mushola, Shuttle Car, Spot Foto Landmark Dunia, Cafe & Resto; action=ready_sebagai_data_awal_fasilitas_umum; note=Diisi dari ringkasan fasilitas yang diberikan user/AI agent: Area Parkir, Toilet, Mushola, Shuttle Car, Spot Foto Landmark Dunia, Cafe & Resto. Kolom kursi roda dan pet friendly tetap ? jika tidak disebut eksplisit.; revision=Sebelumnya kosong total, kini fasilitas utama sudah terisi.",auto_rule_v1,True,False,False,True,updated_master_status_facility_2026-05-27:facility,True,False,True,True,False,False,unknown,,True,8.89,,True,0.5,tfidf_linearsvc,run_nlp_pipeline_v2,True,True,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFkUU153tfh5KHLdUB1GDf_bC4iWI7T0NdJZEMF3M5Yr_wDaJ3DOU1gdORl_1_WLLzCQUq7fQZRHaQPWfFVdM1RvyBbEOq0sfrejTMJEGmEdKwntAvq8zYKYbB-PXJWJzzcvErBLQ=w408-h261-k-no,https://www.google.com/maps/search/?api=1&query=Sarae%20Hills&query_place_id=ChIJcV52mNXgaC4RS4T6WU1owQ8,http://saraehills.com/,google_maps_extractor_2026_05_19,,Sarae Hills,1.0,exact_normalized_title,accepted,Exact normalized title match.
LOC-128,Observatorium Bosscha,Tempat Belajar,"['Alam', 'Ramah Anak', 'Edukasi', 'Santai/Healing', 'Wahana Ekstrem']",0.9074074074074074,54.0,Sangat Positif,-6.8244765,107.61602,50000,50000,08:00,17:00,90,"Observatorium Bosscha adalah observatorium astronomi tertua dan terbesar di Indonesia yang dikelola ITB di Lembang, memiliki teleskop Zeiss ikonik dan berstatus cagar budaya nasional sejak 2004.",Per Orang,Observatorium,"Wisata, Umum, Menarik",09:00,14:00,09:00,14:00,internet_research_verified,internet_research_verified,filled_from_reliable_source,general_schedule_used_for_both,Jadwal umum digunakan untuk weekday dan weekend.,4.833333333333333,51.0,2.0,Edukasi,Edukasi,Indoor,Alam;Belanja;Kuliner;Petualangan,1.0,False,,Edukasi: category=Tempat Belajar (+5) | subcategory keyword: observatorium (+1.2) | description keyword: observatorium (+0.75) || Indoor: category=Tempat Belajar (+2),"{""Alam"": -2.25, ""Belanja"": -2.0, ""Budaya"": 0.75, ""Edukasi"": 8.55, ""Indoor"": 2.0, ""Keluarga"": 1.0, ""Kuliner"": -1.5, ""Petualangan"": 0.25, ""Ramah Anak"": 0.25, ""Santai/Healing"": 0.25, ""Spot Foto"": 0.75}",auto_rule_v1,auto_approved,,,,,Edukasi,Edukasi,Indoor,Alam;Belanja;Kuliner;Petualangan,keep,active_candidate,,,,auto_rule_v1,True,False,True,False,,False,False,False,False,False,False,unknown,,True,10.86,,False,0.9074074074074074,tfidf_linearsvc,run_nlp_pipeline_v2,True,True,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGXIflD0W0WbIP0arYoP0zXbgHsY9AyuQ5cpv3ZAKwX1PFob9RzThYkk4lCxQykgyzc3zVPJqgPFOuB_8Y7YyfuVtn0Yl4pjRJxBu2PgdPz0j-hCQZN_za9P-AaJ6Ew43v4ReRskg=w408-h544-k-no,https://www.google.com/maps/search/?api=1&query=Bosscha&query_place_id=ChIJg9uwkhLhaC4R_T9eA-4-98A,https://bosscha.itb.ac.id/,google_maps_extractor_2026_05_19,,Bosscha,1.0,manual_override,accepted,Accepted by explicit title override.
LOC-129,Curug Dago,Wisata Alam,"['Alam', 'Spot Foto', 'Edukasi', 'Kuliner', 'Santai/Healing']",0.8823529411764706,51.0,Sangat Positif,-6.8654924,107.6181817,15000,15000,07:00,17:00,120,Curug Dago adalah air terjun setinggi 12 meter dari aliran Sungai Cikapundung di kawasan Tahura Djuanda yang menyimpan dua prasasti bersejarah peninggalan Raja Thailand abad ke-19.,Per Orang,Daya tarik alam,"Alam, Outdoor, Pemandangan, Udara Segar",08:00,17:00,08:00,17:00,internet_research_verified,internet_research_verified,filled_from_reliable_source,general_schedule_used_for_both,Jadwal umum digunakan untuk weekday dan weekend.,4.509803921568627,46.0,1.0,Alam,Alam;Santai/Healing;Spot Foto,Sejarah;Outdoor,Belanja;Indoor;Religi,1.0,False,,"Alam: category=Wisata Alam (+4) | subcategory keyword: alam (+1.2) | tags keyword: alam, pemandangan (+2.1) || Santai/Healing: category=Wisata Alam (+1.5) | tags keyword: pemandangan (+1.05) | old multi_labels=Santai/Healing (+1) || Spot Foto: category=Wisata Alam (+1.5) | tags keyword: pemandangan (+1.05) | old multi_labels=Spot Foto (+1) || Sejarah: description keyword: bersejarah, prasasti (+1.5) || Outdoor: category=Wisata Alam (+2.5) | subcategory keyword: alam (+1.2) | tags keyword: outdoor, alam (+2.1)","{""Alam"": 11.15, ""Belanja"": -2.0, ""Edukasi"": 0.25, ""Kuliner"": -1.25, ""Outdoor"": 7.15, ""Santai/Healing"": 3.55, ""Sejarah"": 1.5, ""Spot Foto"": 3.55}",auto_rule_v1,auto_approved,,,,,Alam,Alam;Santai/Healing;Spot Foto,Sejarah;Outdoor,Belanja;Indoor;Religi,keep,active_candidate,,,,auto_rule_v1,True,False,False,False,,False,False,False,False,False,False,unknown,,True,6.38,,False,0.8823529411764706,tfidf_linearsvc,run_nlp_pipeline_v2,True,True,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHGECEPFHL37zoqFZDKAzhmDABm8gz2q-D-MzAKvLmfitJO24ER-bVaG0jmaVlcbMaM71goOr7WfU6hWwX8bm_Ch7j3bCI_JGy6vBdOzmD2FSWbN-7ZP-BC40q_xQYsNMN-ojepTA=w408-h271-k-no,https://www.google.com/maps/search/?api=1&query=Curug%20Dago&query_place_id=ChIJ8fAGLt7maC4Rs7svAM1wH-Y,,google_maps_extractor_2026_05_19,,Curug Dago,1.0,exact_normalized_title,accepted,Exact normalized title match.
LOC-130,Fairy Garden by The Lodge,Rekreasi Keluarga,"['Alam', 'Ramah Anak', 'Spot Foto', 'Kuliner']",0.7133891213389121,478.0,Sangat Positif,-6.8233175,107.6886132,25000,25000,08:00,18:00,180,"Fairy Garden by The Lodge adalah taman bermain bertema negeri dongeng di Lembang yang memadukan wahana edukatif anak, pertunjukan peri, dan spot foto ikonik di tengah hutan pinus.",Per Orang,Taman rekreasi tematik,"Keluarga, Anak-anak, Wahana, Seru",09:00,17:00,08:00,20:00,internet_research_verified,internet_research_verified,filled_from_reliable_source,verified,"Jadwal weekday dan weekend berbeda, keduanya terisi dari sumber.",4.2887029288702925,379.0,38.0,Keluarga,Keluarga;Alam;Spot Foto,Ramah Anak;Santai/Healing;Outdoor,Belanja,1.0,False,,"Keluarga: category=Rekreasi Keluarga (+4.5) | tags keyword: keluarga, anak, anak-anak, wahana (+4.2) | description keyword: anak, wahana (+1.5) || Alam: description keyword: hutan (+0.75) | old multi_labels=Alam (+1) | family attraction with explicit nature evidence (+2) || Spot Foto: description keyword: foto, spot foto, ikonik (+2.25) | old multi_labels=Spot Foto (+1) || Ramah Anak: category=Rekreasi Keluarga (+2.5) | tags keyword: anak, anak-anak (+2.1) | description keyword: anak, taman bermain (+1.5) || Santai/Healing: subcategory keyword: taman (+1.2) | description keyword: taman (+0.75) || Outdoor: subcategory keyword: taman (+1.2) | description keyword: taman, hutan (+1.5)","{""Alam"": 3.75, ""Belanja"": -2.0, ""Edukasi"": 0.75, ""Keluarga"": 10.2, ""Kuliner"": -1.25, ""Malam"": 1.5, ""Outdoor"": 2.7, ""Ramah Anak"": 7.1, ""Santai/Healing"": 1.95, ""Spot Foto"": 3.25}",auto_rule_v1,auto_approved,,,,,Keluarga,Keluarga;Alam;Spot Foto,Ramah Anak;Santai/Healing;Outdoor,Belanja,keep,active_candidate,,,"Updated master status/facility 2026-05-27; facility_status=sebagian; facility_evidence=mengikuti_catatan_lama; facilities=Area Parkir, Toilet, Mushola; action=review_sumber_lama_jika_perlu; note=Bagian dari kawasan The Lodge. Fasilitas dasar tersedia, akses kursi roda mengikuti kondisi The Lodge.; revision=Data dari tabel fasilitas sebelumnya dipertahankan.",auto_rule_v1,True,False,False,True,updated_master_status_facility_2026-05-27:facility,True,False,True,True,False,False,unknown,,True,14.17,,True,0.7133891213389121,tfidf_linearsvc,run_nlp_pipeline_v2,True,True,https://lh3.googleusercontent.com/gps-cs-s/APNQkAH5yIZXbOHYIHUNu4v7pCI7epj0WEqvwY6pPIZOc-fIuW9kRKmEc720tiVkMYYJHAZUfX5XFWKu6HGhtI5WnX-9LUgowtw_hcWjRQzoALpzBYkyeBgKkKCaIF0B2X4-Mjv9wdAskA=w426-h240-k-no,https://www.google.com/maps/search/?api=1&query=Fairy%20Garden%20Edutainment%20Park%20by%20The%20Lodge&query_place_id=ChIJWck1uRXeaC4R5ynQbBfGAPk,https://thelodgegroup.id/fairygarden/,google_maps_extractor_2026_05_19,,Fairy Garden Edutainment Park by The Lodge,1.0,manual_override,accepted,Accepted by explicit title override.
LOC-131,Cikole Jayagiri Resort,Penginapan Wisata,"['Alam', 'Ramah Anak', 'Wahana Ekstrem']",1.0,4.0,Sangat Positif,-6.7823255,107.650253,15000,25000,08:00,17:00,90,"Cikole Jayagiri Resort adalah resor wisata alam di hutan pinus Lembang yang menawarkan penginapan kabin kayu, area camping, interaksi dengan rusa, serta beragam wahana outbound.",Per Orang,Resort wisata,"Wisata, Umum, Menarik",07:00,17:00,07:00,17:00,internet_research_verified,internet_research_verified,filled_from_reliable_source,general_schedule_used_for_both,Jadwal umum digunakan untuk weekday dan weekend.,5.0,4.0,0.0,Alam,Alam,Petualangan;Santai/Healing;Keluarga,Belanja;Kuliner,0.514,False,confidence < 0.65,"Alam: description keyword: alam, hutan, camping (+2.25) | old multi_labels=Alam (+1) | lodging attraction with explicit nature evidence (+1.5) || Petualangan: description keyword: outbound, camping (+1.5) | old multi_labels=Wahana Ekstrem (+1) || Santai/Healing: category=Penginapan Wisata (+2.5) || Keluarga: category=Penginapan Wisata (+1) | description keyword: wahana (+0.75)","{""Alam"": 4.75, ""Belanja"": -2.0, ""Keluarga"": 1.75, ""Kuliner"": -1.5, ""Outdoor"": 2.25, ""Petualangan"": 2.5, ""Ramah Anak"": 0.25, ""Santai/Healing"": 2.5}",auto_rule_v1,reviewed_keep,Alam,Alam;Petualangan;Santai/Healing,Keluarga;Outdoor,Belanja;Kuliner;Malam,Alam,Alam;Petualangan;Santai/Healing,Keluarga;Outdoor,Belanja;Kuliner;Malam,keep,active_candidate,True,0.82,"Core tidak hanya Alam. Ada hutan pinus, resort/camping, outbound, highrope, ATV, paintball, dan gathering.",manual_browser_review_v1,True,False,False,False,,False,False,False,False,False,False,unknown,,True,16.22,,False,1.0,tfidf_linearsvc,run_nlp_pipeline_v2,True,True,http://pix8.agoda.net/hotelImages/741/741717/741717_17020314400050758217.jpg?ca=6&ce=1,https://www.google.com/maps/search/?api=1&query=Cikole%20Jayagiri%20Resort&query_place_id=ChIJB-ndBGvgaC4R2w6NT89_jO4,http://cikolejayagiriresort.blogspot.com/,google_maps_extractor_2026_05_19,,Cikole Jayagiri Resort,1.0,exact_normalized_title,accepted,Exact normalized title match.
LOC-132,Bird & Bromelia Pavilion,Wisata Satwa,"['Alam', 'Ramah Anak', 'Spot Foto', 'Kuliner', 'Santai/Healing']",-0.3076923076923077,26.0,Negatif,-6.8408955,107.6376637,35000,50000,09:00,17:00,90,Bird & Bromelia Pavilion di Pramestha Resort Town Lembang adalah taman burung edukatif yang memelihara sekitar 600 ekor burung dari berbagai spesies serta koleksi tanaman bromelia hias.,Per Orang,Taman burung,"Wisata, Umum, Menarik",09:00,17:00,09:00,17:00,internet_research_verified,internet_research_verified,filled_from_reliable_source,general_schedule_used_for_both,Jadwal umum digunakan untuk weekday dan weekend.,2.4615384615384617,8.0,16.0,Ramah Anak,Ramah Anak;Edukasi;Keluarga,Santai/Healing;Outdoor,Belanja,0.496,False,confidence < 0.65; Ramah Anak lacks explicit evidence,Ramah Anak: category=Wisata Satwa (+3) | old multi_labels=Ramah Anak (+1) || Edukasi: category=Wisata Satwa (+3) | description keyword: edukatif (+0.75) || Keluarga: category=Wisata Satwa (+3.5) || Santai/Healing: subcategory keyword: taman (+1.2) | description keyword: taman (+0.75) | old multi_labels=Santai/Healing (+1) || Outdoor: category=Wisata Satwa (+1.5) | subcategory keyword: taman (+1.2) | description keyword: taman (+0.75),"{""Alam"": 0.25, ""Belanja"": -2.0, ""Edukasi"": 3.75, ""Keluarga"": 3.5, ""Kuliner"": -1.25, ""Outdoor"": 3.45, ""Ramah Anak"": 4.0, ""Santai/Healing"": 2.95, ""Spot Foto"": 0.25}",auto_rule_v1,reviewed_keep,Edukasi,Edukasi;Keluarga;Ramah Anak,Outdoor;Spot Foto;Santai/Healing,Belanja;Malam;Kuliner,Edukasi,Edukasi;Keluarga;Ramah Anak,Outdoor;Spot Foto;Santai/Healing,Belanja;Malam;Kuliner,keep,active_candidate,True,0.86,Primary paling tepat Edukasi. Daya tarik utama taman burung edukatif dan interaksi dengan ratusan burung.,manual_browser_review_v1,True,False,False,True,,False,False,False,False,False,False,unknown,,True,9.61,,True,-0.3076923076923077,tfidf_linearsvc,run_nlp_pipeline_v2,True,True,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGxgN0mZcElIvuQ-EfpO9RAWS-1S00T_4fCAH_ilJF6_u54PyK3hA11oXBIOvEG2gmpLQfXepyfjugmHbUyZqSys9jDMQI1MThIMcQfaGN5QEoEnBXjMHDcWi5yPIBgwv2U3FEjPA=w408-h272-k-no,https://www.google.com/maps/search/?api=1&query=Bird%20Pavilion&query_place_id=ChIJISCBFczgaC4RAWCVd1ONVqE,,google_maps_extractor_2026_05_19,,Bird Pavilion,1.0,manual_override,accepted,Accepted by explicit title override.
LOC-133,Punclut Bandung (Puncak Ciumbuleuit),Wisata Alam,['Umum'],0.0,0.0,,-6.8552,107.6116,0,0,08:00,00:00,120,Punclut (Puncak Ciumbuleuit) adalah kawasan wisata kuliner dan panorama di dataran tinggi Bandung yang menyajikan pemandangan city light malam hari dan spot foto instagramable perbukitan.,Gratis,Kawasan panorama,"Alam, Outdoor, Pemandangan, Udara Segar",08:00,00:00,08:00,00:00,internet_research_verified,internet_research_verified,filled_from_reliable_source,general_schedule_used_for_both,Jadwal umum digunakan untuk weekday dan weekend.,,,,Alam,Alam;Spot Foto;Santai/Healing,Outdoor;Gratis;Malam,Belanja;Indoor;Religi,0.921,False,,"Alam: category=Wisata Alam (+4) | subcategory keyword: panorama (+1.2) | tags keyword: alam, pemandangan (+2.1) || Spot Foto: category=Wisata Alam (+1.5) | subcategory keyword: panorama (+1.2) | tags keyword: pemandangan (+1.05) || Santai/Healing: category=Wisata Alam (+1.5) | tags keyword: pemandangan (+1.05) | description keyword: pemandangan (+0.75) || Outdoor: category=Wisata Alam (+2.5) | tags keyword: outdoor, alam (+2.1) || Gratis: price_type/price_max indicates free (+3) || Malam: description keyword: malam (+0.75) | opening hours support night visit (+1.5)","{""Alam"": 8.8, ""Belanja"": -2.0, ""Gratis"": 3.0, ""Kuliner"": -0.75, ""Malam"": 2.25, ""Outdoor"": 4.6, ""Santai/Healing"": 3.3, ""Spot Foto"": 6.75}",auto_rule_v1,reviewed,,,,,Alam,Alam;Spot Foto;Santai/Healing,Outdoor;Gratis;Malam,Belanja;Indoor;Religi,keep,active_candidate,True,,"Updated master status/facility 2026-05-27; status=✓ Aktif; decision=include_active; confidence=Medium; sources=Detik Travel Des 2024, Siliwangi Trans Jun 2025; note=Kawasan aktif setiap hari 08:00–21:00. Tidak ada tiket masuk. Banyak kafe, spot foto, kuliner malam. Ramai dikunjungi 2025.; revision=Data awal dipertahankan dari tabel sebelumnya.",auto_rule_v1,True,True,False,False,updated_master_status_facility_2026-05-27:status:include_active,False,False,False,False,False,False,unknown,,True,7.42,,False,0.0,unavailable,,False,True,https://images.unsplash.com/photo-1501785888041-af3ef285b470?w=800&q=80,https://images.unsplash.com/photo-1501785888041-af3ef285b470?w=800&q=80,,manual_excel_2026-06-09,,Punclut Bandung (Puncak Ciumbuleuit),1.0,manual_excel,manual_accepted,Manual media filled from Daftar_Destinasi_Wisata_Bandung_Professional.xlsx on 2026-06-09.
